0.556607,0.556517,0.556696,0.55166,0.561033,0.566876,0.548481,0.566379,0.553789,0.550385,0.561068,0.558236,0.568444,0.561755,0.547989,0.553213,0.559008,0.541609,0.563327,0.553497,0.530828,0.559582,0.564064,0.574104,0.556619,0.559181,0.571754,0.564366,0.573439,0.555889,0.558384,0.556288,0.566195,0.561368,0.55317,0.549972,0.565341,0.57691,0.550684,0.558495,0.558336,0.573133,0.58522,0.555132,0.570726,0.564529,0.573626,0.576864,0.586227,0.561312,0.573402,0.545936,0.576875,0.552052,0.586887,0.564945,0.576708,0.538231,0.564635,0.581136,0.578381,0.562252,0.559223,0.581583,
0.508642,0.487429,0.470415,0.492867,0.509701,0.485234,0.498214,0.480286,0.500267,0.500382,0.47961,0.497318,0.501261,0.46944,0.504336,0.504989,0.503313,0.509176,0.526463,0.502792,0.487941,0.488605,0.510741,0.489712,0.511413,0.491035,0.514962,0.49059,0.51344,0.50336,0.501903,0.466192,0.476168,0.524695,0.474591,0.521838,0.466961,0.488041,0.507251,0.515475,0.496056,0.500359,0.489876,0.493125,0.492449,0.490077,0.513463,0.506252,0.479058,0.510719,0.497345,0.521995,0.504048,0.496836,0.507235,0.50251,0.502193,0.494771,0.494399,0.483815,0.500832,0.51746,0.498452,0.503726,
0.566478,0.58127,0.598371,0.585112,0.609709,0.614096,0.564402,0.577433,0.598125,0.602466,0.597919,0.623601,0.621953,0.610831,0.579918,0.621375,0.621233,0.62602,0.597346,0.612228,0.625477,0.600771,0.602259,0.613338,0.616953,0.596223,0.610178,0.594338,0.628922,0.624518,0.604707,0.604508,0.597481,0.598032,0.590038,0.59582,0.604574,0.616334,0.589466,0.603412,0.609671,0.605923,0.603504,0.611589,0.601684,0.579699,0.600291,0.599523,0.60795,0.611544,0.592132,0.610553,0.628367,0.598478,0.600071,0.628055,0.622556,0.581415,0.612935,0.633958,0.581195,0.617007,0.578971,0.612267,
